position,track_name,title_author,danceability,energy,speechiness,valence,mode,acousticness,tempo,duration_ms,loudness,key,URL
15,Phantom,Allen Mock,0.559,0.787,0.3,0.158,1,0.0722,149.801,167634,-4.137,6,https://open.spotify.com/track/7x5D2lZ591PU7IOn9QZ7hv
16,Toss A Coin To Your Witcher (8D Audio),8D Tunes,0.423,0.62,0.0297,0.404,1,0.235,99.9,172844,-11.077,0,https://open.spotify.com/track/2jqk177j1f0dijjh5kE1Dc
17,Perhe,Mtv3,0.723,0.531,0.0305,0.409,1,0.0872,130.0,213159,-9.212,1,https://open.spotify.com/track/7m0RNEHrWBMzyO2UolGugi
18,Boss Bitch,Doja Cat,0.707,0.955,0.222,0.575,0,0.127,125.989,134240,-4.593,10,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
19,PTSD,G Herbo,0.883,0.808,0.183,0.805,0,0.0317,119.012,232065,-3.158,1,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
20,Blinding Lights,The Weeknd,0.514,0.73,0.0598,0.334,1,0.00146,171.005,200040,-5.934,1,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
21,Blueberry Faygo,Lil Mosey,0.774,0.554,0.0383,0.349,1,0.207,99.034,162547,-7.909,0,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
22,Parpaing,Igorrr,0.355,0.961,0.27,0.119,0,0.00624,94.528,216440,-3.853,10,https://open.spotify.com/track/6YSx9bZKXkAR4zfrO8vmhn
23,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
24,Corona (Na Na),Rucka Rucka Ali,0.695,0.682,0.272,0.503,1,0.323,101.068,220693,-3.317,0,https://open.spotify.com/track/0zq9dzPIkuCia2wYFPSZ4H
25,I'm Yer Dad,GRLwood,0.551,0.953,0.17,0.176,1,0.0106,128.462,144109,-4.695,0,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
26,Seppo Räty Berghainissa,Business City,0.703,0.799,0.0837,0.305,1,0.00017,136.958,284596,-5.729,9,https://open.spotify.com/track/2oJNp4TpFZ8aP1P4zvKjqk
27,Löytäjä saa pitää,Mikael Gabriel,0.704,0.594,0.0431,0.671,1,0.489,114.961,204931,-6.864,5,https://open.spotify.com/track/5thh7AP6eGOECmvhfkTuex
28,KYSYMYS (feat. Pyhimys),Cledos,0.808,0.557,0.0934,0.641,1,0.411,91.964,162316,-6.895,1,https://open.spotify.com/track/4fVwrMbWPciDYK74Rg59e5
29,Åka Båt,Krämmeskog Clubbers,0.726,0.983,0.064,0.317,0,0.298,139.984,217078,-3.882,8,https://open.spotify.com/track/2hrnGGv7skJmnX4HPoA6cB
30,Kännissä On Kiva Olla - Discoversion,Sepi Kumpulainen,0.714,0.848,0.0351,0.527,1,0.00657,119.993,249200,-7.481,1,https://open.spotify.com/track/79KS3EIPw8jvYUqjnOg4nw
31,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
32,My Heart Went Oops,Tiagz,0.962,0.412,0.608,0.506,1,0.12,121.037,128926,-11.288,1,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO
33,E (Ventex),Albatraoz,0.922,0.661,0.29,0.764,1,0.0484,138.036,124830,-5.688,10,https://open.spotify.com/track/0nZPJ83AFwWPNSMrS2Jr5J
34,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
35,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
36,Suppaman,Cvshbaby,0.861,0.437,0.193,0.421,0,0.000905,147.972,168699,-11.572,5,https://open.spotify.com/track/1n1JuktcPnVh7ZfRnv2OCw
37,Äiti oli taas oikeessa,Aston Kalmari,0.446,0.949,0.0503,0.855,1,0.000582,170.045,215461,-5.039,11,https://open.spotify.com/track/4RgZULknFn3nEC0uOFkfqQ
38,Savage,Megan Thee Stallion,0.843,0.741,0.334,0.68,1,0.0252,168.983,155497,-5.609,11,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
39,Toisinaan,Esa Eloranta,0.652,0.672,0.0274,0.806,1,0.367,107.041,226400,-7.011,0,https://open.spotify.com/track/7452dDTkeXHikHy8aehcEr
40,FYE,Pesso,0.711,0.661,0.102,0.621,1,0.48,89.53,199840,-7.265,7,https://open.spotify.com/track/7F4cSsv8OsqTGHsaCIEpZw
41,Rikki,Henna Uoti,0.479,0.448,0.039,0.399,0,0.282,155.665,182350,-7.575,6,https://open.spotify.com/track/1GZdhqgitBmoWONrYyq627
42,They Call Me Tiago (Her Name Is Margo),Tiagz,0.88,0.578,0.0736,0.148,1,0.199,100.999,154455,-7.594,0,https://open.spotify.com/track/489AYiTB0ylShgV29tihMo
43,Apollo,Smoove'L,0.622,0.494,0.457,0.166,1,0.0298,142.866,208968,-8.518,2,https://open.spotify.com/track/0VPmIETYsw3JBnyh4iDjVv
44,She Gon Go,Trill Ryan,0.766,0.498,0.0519,0.496,0,0.00195,104.006,121010,-10.147,7,https://open.spotify.com/track/7FknBUKLWwjWszRK1N0jqe
45,Vibe (If I Back It Up),Cookiee Kawaii,0.754,0.568,0.344,0.175,1,0.0635,159.947,83940,-8.719,10,https://open.spotify.com/track/4gOgQTv9RYYFZ1uQNnlk3q
46,Comatose,JADN,0.351,0.852,0.343,0.556,0,0.00462,162.005,155611,-5.104,11,https://open.spotify.com/track/1FIv5SzIBWmCF5Xmt8N6BD
47,3 Vets,The Future Kingz,0.92,0.595,0.248,0.908,1,0.172,145.003,175380,-6.698,11,https://open.spotify.com/track/6t3sBdc5SbMlk5AyGvMei2
48,Rip & Tear,Mick Gordon,0.506,0.882,0.0737,0.14,1,0.000655,107.994,257735,-8.683,9,https://open.spotify.com/track/5soMJpcVhSrGrB4prvPL6P
49,WANNABE,ITZY,0.809,0.911,0.0617,0.64,0,0.00795,122.035,191242,-4.41,6,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
50,My Truck,BRELAND,0.883,0.299,0.105,0.551,1,0.232,136.985,158329,-8.382,2,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9
1,Skechers,DripReport,0.903,0.327,0.0877,0.274,1,0.26,100.008,106000,-9.727,1,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
2,Kaljaa ainiaan,Kaytanhousuja,0.56,0.794,0.0266,0.563,0,0.066,133.154,190877,-5.04,11,https://open.spotify.com/track/6ZHde45Ho1WwzyQnKYOVOr
3,Corona Virus,LIL NIX,0.57,0.408,0.52,0.838,0,0.25,149.127,133060,-15.244,10,https://open.spotify.com/track/4IpS0bzPhYDOGqenvA1Txm
4,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
5,Think About Things,Daði Freyr,0.869,0.291,0.0615,0.646,0,0.0235,127.051,173387,-11.477,3,https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
6,Es wird viel passiern,Pitt Henrich,0.422,0.881,0.0456,0.413,0,0.00376,176.971,216693,-8.888,4,https://open.spotify.com/track/1AA4QKILx4QnlbNUaIx0b8
7,Corona Virus,Yofrangel,0.882,0.87,0.0947,0.566,0,0.02,116.082,116121,-3.341,10,https://open.spotify.com/track/3xL2zWuSe639N50iNP6LPM
8,Supalonely,BENEE,0.863,0.631,0.0534,0.817,1,0.305,128.977,223480,-4.689,7,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
9,Bando,ANNA,0.97,0.739,0.295,0.414,0,0.155,120.061,168000,-4.917,10,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
10,PTSD,G Herbo,0.883,0.808,0.183,0.805,0,0.0317,119.012,232065,-3.158,1,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
11,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
12,Blinding Lights,The Weeknd,0.514,0.73,0.0598,0.334,1,0.00146,171.005,200040,-5.934,1,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
13,Boss Bitch,Doja Cat,0.707,0.955,0.222,0.575,0,0.127,125.989,134240,-4.593,10,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
14,I'm Yer Dad,GRLwood,0.551,0.953,0.17,0.176,1,0.0106,128.462,144109,-4.695,0,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
15,Käärmeet,Sini Sabotage,0.666,0.716,0.0518,0.273,1,0.00606,143.982,168246,-5.313,0,https://open.spotify.com/track/2x8nIAx7D4sxpBNPZu2tdP
16,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
17,Mersu-Humppa,Hehkumo,0.365,0.641,0.0362,0.873,1,0.361,138.894,129053,-3.469,0,https://open.spotify.com/track/4b3J4Lb5oIKcy2sFDBOyxC
18,Corona (Na Na),Rucka Rucka Ali,0.695,0.682,0.272,0.503,1,0.323,101.068,220693,-3.317,0,https://open.spotify.com/track/0zq9dzPIkuCia2wYFPSZ4H
19,Raketilla vittuun,Pikakassa,0.542,0.846,0.0884,0.567,1,0.000667,77.278,42937,-5.951,7,https://open.spotify.com/track/1bsAcer3SaVUOxtstOnlqO
20,Move,The Mamas,0.465,0.784,0.051,0.566,1,0.101,102.782,168255,-2.661,9,https://open.spotify.com/track/19LiotxKSVs7FeVMEdHz63
21,Äiti oli taas oikeessa,Aston Kalmari,0.446,0.949,0.0503,0.855,1,0.000582,170.045,215461,-5.039,11,https://open.spotify.com/track/4RgZULknFn3nEC0uOFkfqQ
22,My Heart Went Oops,Tiagz,0.962,0.412,0.608,0.506,1,0.12,121.037,128926,-11.288,1,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO
23,Blueberry Faygo,Lil Mosey,0.774,0.554,0.0383,0.349,1,0.207,99.034,162547,-7.909,0,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
24,Cicciolina,Kirkkovene,0.526,0.938,0.0418,0.703,1,0.0012,131.057,186870,-3.35,2,https://open.spotify.com/track/4lmjYlZmR86cYjSvCKU1g9
25,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
26,Poika Pieni,Mängi,0.895,0.67,0.0731,0.843,1,0.075,93.042,152827,-7.741,1,https://open.spotify.com/track/70zfHDRyxGnGMhd1UnmEkP
27,ily (i love you baby) (feat. Emilee),Surf Mesa,0.674,0.774,0.0892,0.33,0,0.0686,112.05,176547,-7.567,11,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
28,Bad Boy,Yung Bae,0.861,0.82,0.0728,0.781,0,0.032,118.04,187571,-4.807,1,https://open.spotify.com/track/1dtTRXifeGC51adYy0902s
29,The Gambler,Kenny Rogers,0.671,0.501,0.0594,0.86,1,0.342,87.04,214880,-13.119,4,https://open.spotify.com/track/5KqldkCunQ2rWxruMEtGh0
30,Vibe (If I Back It Up),Cookiee Kawaii,0.754,0.568,0.344,0.175,1,0.0635,159.947,83940,-8.719,10,https://open.spotify.com/track/4gOgQTv9RYYFZ1uQNnlk3q
31,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
32,CITY OF ANGELS,24kGoldn,0.686,0.541,0.0493,0.724,0,0.042,120.082,112493,-4.993,0,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
33,Rip & Tear,Mick Gordon,0.506,0.882,0.0737,0.14,1,0.000655,107.994,257735,-8.683,9,https://open.spotify.com/track/5soMJpcVhSrGrB4prvPL6P
34,Penelope (feat. Clever),william,0.794,0.668,0.0366,0.789,1,0.0434,129.948,183702,-6.24,9,https://open.spotify.com/track/4NVHhia6yRB4RsRTlpzsz3
35,Nosta Rimaa,Tonza,0.765,0.748,0.118,0.539,0,0.431,100.062,206700,-7.07,10,https://open.spotify.com/track/34on8JfxeiIeIP9xBg8FvE
36,Rikki,Henna Uoti,0.479,0.448,0.039,0.399,0,0.282,155.665,182350,-7.575,6,https://open.spotify.com/track/1GZdhqgitBmoWONrYyq627
37,Alavilla Mailla Hallan Vaara,Vini,0.416,0.383,0.0279,0.18,1,0.214,104.964,188012,-9.839,7,https://open.spotify.com/track/1Klhbmhacn8SDkf0lMWFDk
38,Perhe,Mtv3,0.723,0.531,0.0305,0.409,1,0.0872,130.0,213159,-9.212,1,https://open.spotify.com/track/7m0RNEHrWBMzyO2UolGugi
39,E (Ventex),Albatraoz,0.922,0.661,0.29,0.764,1,0.0484,138.036,124830,-5.688,10,https://open.spotify.com/track/0nZPJ83AFwWPNSMrS2Jr5J
40,Päiväuni,Ida Paul & Kalle Lindroth,0.725,0.727,0.0326,0.662,0,0.397,119.966,225404,-6.539,1,https://open.spotify.com/track/3aLkDxW8jiL3nfqb6guHBY
41,Sä päätit tän,VIIVI,0.564,0.455,0.0284,0.287,1,0.502,132.582,189773,-9.061,0,https://open.spotify.com/track/3fIvbctepni5NNFrgCJAn5
42,Lambada Night,Victoria,0.719,0.764,0.182,0.748,0,0.202,128.039,197921,-4.812,11,https://open.spotify.com/track/0Rt1MKtOvnUtNS6fHEQVL1
43,She Gon Go,Trill Ryan,0.766,0.498,0.0519,0.496,0,0.00195,104.006,121010,-10.147,7,https://open.spotify.com/track/7FknBUKLWwjWszRK1N0jqe
44,Walked In,Ultradiox,0.891,0.538,0.394,0.643,1,0.123,80.032,107404,-6.724,2,https://open.spotify.com/track/1tRlGMHsf21FDo6pja27YN
45,Go Stupid (feat. Mike WiLL Made-It),Polo G,0.92,0.833,0.253,0.645,1,0.0277,141.033,165726,-3.18,1,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
46,Svarthamar,Metalhead,0.111,0.864,0.118,0.0349,1,0.000137,65.18,269347,-6.794,7,https://open.spotify.com/track/5k8ebIlCIZxEKOhUdyPcxl
47,La Cumbia Del Coronavirus,Mister Cumbia,0.79,0.536,0.0456,0.961,1,0.192,98.016,218175,-7.933,11,https://open.spotify.com/track/5r7uA7AxZi1tSBr8Kj4svH
48,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,7,https://open.spotify.com/track/5LKkteRQ1wWv7XCIEA5F2q
49,3 Vets,The Future Kingz,0.92,0.595,0.248,0.908,1,0.172,145.003,175380,-6.698,11,https://open.spotify.com/track/6t3sBdc5SbMlk5AyGvMei2
50,Don’t Need Love (with GRACEY),220 KID,0.702,0.716,0.0867,0.607,0,0.407,123.893,195480,-5.378,7,https://open.spotify.com/track/7uBaKZZVK0OZ6cqFGpGRXI
1,Skechers,DripReport,0.907,0.332,0.0836,0.277,1,0.326,99.998,106031,-9.828,1,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
2,Corona (Na Na),Rucka Rucka Ali,0.695,0.682,0.272,0.503,1,0.323,101.068,220693,-3.317,0,https://open.spotify.com/track/0zq9dzPIkuCia2wYFPSZ4H
3,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
4,Kaljaa ainiaan,Kaytanhousuja,0.56,0.794,0.0266,0.563,0,0.066,133.154,190877,-5.04,11,https://open.spotify.com/track/6ZHde45Ho1WwzyQnKYOVOr
5,Think About Things,Daði Freyr,0.869,0.291,0.0615,0.646,0,0.0235,127.051,173387,-11.477,3,https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
6,Corona Virus,LIL NIX,0.784,0.383,0.372,0.866,1,0.272,74.956,133094,-15.261,8,https://open.spotify.com/track/5mMyuYMNDyOx9eRfKkEwyV
7,Bando,ANNA,0.97,0.739,0.295,0.414,0,0.155,120.061,168000,-4.917,10,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
8,Cicciolina,Kirkkovene,0.526,0.938,0.0418,0.703,1,0.0012,131.057,186870,-3.35,2,https://open.spotify.com/track/4lmjYlZmR86cYjSvCKU1g9
9,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
10,Corona Virus,Yofrangel,0.882,0.87,0.0947,0.566,0,0.02,116.082,116121,-3.341,10,https://open.spotify.com/track/3xL2zWuSe639N50iNP6LPM
11,Boss Bitch,Doja Cat,0.707,0.955,0.222,0.575,0,0.127,125.989,134240,-4.593,10,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
12,Es wird viel passiern,Pitt Henrich,0.422,0.881,0.0456,0.413,0,0.00376,176.971,216693,-8.888,4,https://open.spotify.com/track/1AA4QKILx4QnlbNUaIx0b8
13,Supalonely,BENEE,0.863,0.631,0.0534,0.817,1,0.305,128.977,223480,-4.689,7,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
14,Raketilla vittuun,Pikakassa,0.542,0.846,0.0884,0.567,1,0.000667,77.278,42937,-5.951,7,https://open.spotify.com/track/1bsAcer3SaVUOxtstOnlqO
15,My Heart Went Oops,Tiagz,0.962,0.412,0.608,0.506,1,0.12,121.037,128926,-11.288,1,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO
16,Blueberry Faygo,Lil Mosey,0.774,0.554,0.0383,0.349,1,0.207,99.034,162547,-7.909,0,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
17,Penelope (feat. Clever),william,0.794,0.668,0.0366,0.789,1,0.0434,129.948,183702,-6.24,9,https://open.spotify.com/track/4NVHhia6yRB4RsRTlpzsz3
18,Time Won't Heal,Nicumo,0.433,0.678,0.0323,0.294,1,0.00174,86.977,225591,-8.24,8,https://open.spotify.com/track/4nf6B1R6BgtW78YCkYHsCJ
19,Looking Back,Aksel,0.595,0.577,0.0333,0.194,1,0.442,125.021,171035,-6.963,1,https://open.spotify.com/track/5TvXXlRPYayUev7gSUD5az
20,Mersu-Humppa,Hehkumo,0.365,0.641,0.0362,0.873,1,0.361,138.894,129053,-3.469,0,https://open.spotify.com/track/4b3J4Lb5oIKcy2sFDBOyxC
21,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
22,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
23,I'm Yer Dad,GRLwood,0.551,0.953,0.17,0.176,1,0.0106,128.462,144109,-4.695,0,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
24,Go Stupid (feat. Mike WiLL Made-It),Polo G,0.92,0.833,0.253,0.645,1,0.0277,141.033,165726,-3.18,1,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
25,E (Ventex),Albatraoz,0.922,0.661,0.29,0.764,1,0.0484,138.036,124830,-5.688,10,https://open.spotify.com/track/0nZPJ83AFwWPNSMrS2Jr5J
26,Move,The Mamas,0.465,0.784,0.051,0.566,1,0.101,102.782,168255,-2.661,9,https://open.spotify.com/track/19LiotxKSVs7FeVMEdHz63
27,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
28,Attention,Ulrikke,0.385,0.358,0.0356,0.154,0,0.198,127.871,180293,-7.336,5,https://open.spotify.com/track/3Irt43mvuVwozBsllZlKCf
29,3 Vets,The Future Kingz,0.92,0.595,0.248,0.908,1,0.172,145.003,175380,-6.698,11,https://open.spotify.com/track/6t3sBdc5SbMlk5AyGvMei2
30,So What,LOONA,0.608,0.947,0.244,0.511,1,0.0801,125.082,198040,-2.437,11,https://open.spotify.com/track/7w3pIUjz7BTTqj9uAws40m
31,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
32,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
33,Bad Boy,Yung Bae,0.861,0.82,0.0728,0.781,0,0.032,118.04,187571,-4.807,1,https://open.spotify.com/track/1dtTRXifeGC51adYy0902s
34,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,7,https://open.spotify.com/track/5LKkteRQ1wWv7XCIEA5F2q
35,Voimaa ja valoa,Pete Parkkonen,0.559,0.724,0.029,0.279,1,0.00692,147.915,250000,-5.574,7,https://open.spotify.com/track/6K2GdDdnScrILmMDiK0eb4
36,CITY OF ANGELS,24kGoldn,0.686,0.541,0.0493,0.724,0,0.042,120.082,112493,-4.993,0,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
37,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
38,Bulletproof,Dotter,0.462,0.607,0.0421,0.346,0,0.0617,189.961,186395,-5.308,11,https://open.spotify.com/track/4RcEx6TvICENelSh3O7gvu
39,Hirveissä Oloissa,Etelän Vetelät,0.509,0.96,0.238,0.692,0,0.0922,177.892,237740,-4.083,4,https://open.spotify.com/track/0k3onvypM1Fiz51BJBCy5t
40,She Gon Go,Trill Ryan,0.766,0.498,0.0519,0.496,0,0.00195,104.006,121010,-10.147,7,https://open.spotify.com/track/7FknBUKLWwjWszRK1N0jqe
41,Walked In,Ultradiox,0.891,0.538,0.394,0.643,1,0.123,80.032,107404,-6.724,2,https://open.spotify.com/track/1tRlGMHsf21FDo6pja27YN
42,YES,BEN & TAN,0.563,0.583,0.031,0.525,1,0.00658,91.899,180489,-7.302,7,https://open.spotify.com/track/1nAvS4GbkxR7iISU5ZfLPf
43,Nosta Rimaa,Tonza,0.765,0.748,0.118,0.539,0,0.431,100.062,206700,-7.07,10,https://open.spotify.com/track/34on8JfxeiIeIP9xBg8FvE
44,Flooding Secrations (feat. Eemeli Bodde),Mika Lammassaari,0.51,0.96,0.161,0.259,1,9.08e-06,125.001,139853,-5.916,5,https://open.spotify.com/track/1oJm54vysdbuYiq4VLujlD
45,Apollo,Smoove'L,0.622,0.494,0.457,0.166,1,0.0298,142.866,208968,-8.518,2,https://open.spotify.com/track/0VPmIETYsw3JBnyh4iDjVv
46,Perhe,Mtv3,0.723,0.531,0.0305,0.409,1,0.0872,130.0,213159,-9.212,1,https://open.spotify.com/track/7m0RNEHrWBMzyO2UolGugi
47,Sä päätit tän,VIIVI,0.564,0.455,0.0284,0.287,1,0.502,132.582,189773,-9.061,0,https://open.spotify.com/track/3fIvbctepni5NNFrgCJAn5
48,Poika Pieni,Mängi,0.895,0.67,0.0731,0.843,1,0.075,93.042,152827,-7.741,1,https://open.spotify.com/track/70zfHDRyxGnGMhd1UnmEkP
49,Bussin,Tay Money,0.858,0.519,0.208,0.752,0,0.45,148.087,97297,-9.02,0,https://open.spotify.com/track/2OBot5OpoT4deri6VkYCyW
50,Sukupuuttoon,Nelli Matula,0.345,0.671,0.0404,0.16,1,0.0863,185.741,227656,-5.286,5,https://open.spotify.com/track/3lDA67ufRf39P2P7SqK6Cf
1,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
2,Skechers,DripReport,0.907,0.332,0.0836,0.277,1,0.326,99.998,106031,-9.828,1,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
3,Looking Back,Aksel,0.595,0.577,0.0333,0.194,1,0.442,125.021,171035,-6.963,1,https://open.spotify.com/track/5TvXXlRPYayUev7gSUD5az
4,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
5,Bando,ANNA,0.97,0.739,0.295,0.414,0,0.155,120.061,168000,-4.917,10,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
6,Think About Things,Daði Freyr,0.869,0.291,0.0615,0.646,0,0.0235,127.051,173387,-11.477,3,https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
7,Thank You [Not So Bad],VIZE,0.656,0.89,0.187,0.268,0,0.201,100.037,197963,-4.981,5,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
8,Taurus,Spirit,0.224,0.108,0.0355,0.0395,1,0.584,139.105,157133,-20.575,9,https://open.spotify.com/track/56LAHIIyWXTg7vYmVSGBUf
9,Supalonely,BENEE,0.863,0.631,0.0534,0.817,1,0.305,128.977,223480,-4.689,7,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
10,Cicciolina,Erika Vikman,0.663,0.923,0.0556,0.805,0,0.176,130.912,178559,-4.158,11,https://open.spotify.com/track/1BrCg5ZARTc16Y8jg8yZvg
11,Boss Bitch,Doja Cat,0.707,0.955,0.222,0.575,0,0.127,125.989,134240,-4.593,10,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
12,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
13,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
14,Blueberry Faygo,Lil Mosey,0.774,0.554,0.0383,0.349,1,0.207,99.034,162547,-7.909,0,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
15,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,7,https://open.spotify.com/track/5LKkteRQ1wWv7XCIEA5F2q
16,Corona (Na Na),Rucka Rucka Ali,0.695,0.682,0.272,0.503,1,0.323,101.068,220693,-3.317,0,https://open.spotify.com/track/0zq9dzPIkuCia2wYFPSZ4H
17,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
18,Bussin,Tay Money,0.858,0.519,0.208,0.752,0,0.45,148.087,97297,-9.02,0,https://open.spotify.com/track/2OBot5OpoT4deri6VkYCyW
19,ily (i love you baby) (feat. Emilee),Surf Mesa,0.674,0.774,0.0892,0.33,0,0.0686,112.05,176547,-7.567,11,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
20,16v,Cavallini & Shrty,0.809,0.628,0.104,0.513,0,0.234,93.021,165161,-10.098,4,https://open.spotify.com/track/4nMnSPySmQH5D0I0FM9BwE
21,Epäröimättä hetkeekään,Elastinen,0.487,0.669,0.0692,0.347,0,0.0349,93.016,200740,-8.087,8,https://open.spotify.com/track/6efE8dnOMEq6omfJK96lCM
