Fecha,Position,Track_Name,Artist,URL
07/05/2020,23,"(i hope you) miss me","Joseph Black",https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd
07/05/2020,24,Nuoriso,"Jan Nyberg",https://open.spotify.com/track/6Q2Pa4LUbMMhaJQGxZ0rhg
07/05/2020,25,"Uuden edessä","Toivon kärki",https://open.spotify.com/track/2QYh6SwGriOyWqHNhUvj8b
07/05/2020,26,Phantom,"Allen Mock",https://open.spotify.com/track/7x5D2lZ591PU7IOn9QZ7hv
07/05/2020,27,"Genie in a Bottle",AZ2A,https://open.spotify.com/track/0VzpOBMkWkXKdwCmivTxhk
07/05/2020,28,"Anime Thighs","MC Virgins",https://open.spotify.com/track/3nWeDCCPMUM9KkYCwc3gy1
07/05/2020,29,"One More Night",Milos,https://open.spotify.com/track/11ZoqTPkTgngprODZuxgOv
07/05/2020,30,"Bella ciao - HUGEL Remix","El Profesor",https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
07/05/2020,31,Kansainvälinen,KOM-teatteri,https://open.spotify.com/track/2v5hmiFyiZpM5fSairingj
07/05/2020,32,Kesälaif,"Lidl Stingy",https://open.spotify.com/track/4tqRW2JT5cLiD1VLXv3l85
07/05/2020,33,Ajaton,Gracias,https://open.spotify.com/track/6us2dlkQGHkU1vcpWggZDT
07/05/2020,34,"Riistäjän lait",KOM-teatteri,https://open.spotify.com/track/1VivKUcyE4WaKYtccqgGXD
07/05/2020,35,"Sykepleierinnen (Sykehuset 2020)","El Papi",https://open.spotify.com/track/0OdiOUBYdTUuw4aMGr1oqP
07/05/2020,36,"I'm Yer Dad",GRLwood,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
07/05/2020,37,"IDK You Yet","Alexander 23",https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
07/05/2020,38,"The Dead Don't Dream","Verneri Pohjola",https://open.spotify.com/track/00JtEadfXVB5l4C8KFsqqB
07/05/2020,39,"Åka Båt","Krämmeskog Clubbers",https://open.spotify.com/track/2hrnGGv7skJmnX4HPoA6cB
07/05/2020,40,"Tuhansien Lärvien Maa","Petri Nygård",https://open.spotify.com/track/6fSIWSitgWxDUUY4WcaEpe
07/05/2020,41,"Rover (feat. DTG)",S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
07/05/2020,42,Mariposa,"Peach Tree Rascals",https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
07/05/2020,43,"Rockstar Shit",BLIND.SEE,https://open.spotify.com/track/2MvxhedNhxhj32eVQJnmII
07/05/2020,44,"Fire for You",Cannons,https://open.spotify.com/track/7MXMcK1xAEYzkfjKKwh6ry
07/05/2020,45,"After Party","Don Toliver",https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
07/05/2020,46,"Vatanen Ja Kankkunen",VIIO,https://open.spotify.com/track/5wmrB5aRsoSkAbFwN2r93Q
07/05/2020,47,"Thank You [Not So Bad]",VIZE,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
07/05/2020,48,"Ei Oo Aikaa","Olli Antonio",https://open.spotify.com/track/2QLzu1ZlQ7o36a268R1ocL
07/05/2020,49,"Boss Bitch","Doja Cat",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
07/05/2020,50,Tivolit,BEHM,https://open.spotify.com/track/2utt674vADrUfuHtwWZ6hn
30/04/2020,1,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
30/04/2020,2,"Astronomia 2K19 - Radio Edit","Stephan F",https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI
30/04/2020,3,"Neljän Seinän Valtias",Diskotimantti,https://open.spotify.com/track/2Xe0LukPZhpPDuuDD2KUBi
30/04/2020,4,Joensuu,"joku iiris",https://open.spotify.com/track/2gXzRL5AAn0qE8XgeI1h0K
30/04/2020,5,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
30/04/2020,6,August,Intelligency,https://open.spotify.com/track/3ZQ3kDvbNYIZI4uR1qQHII
30/04/2020,7,"Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist","Manu Pilas",https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
30/04/2020,8,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
30/04/2020,9,"Penelope (feat. Clever)",william,https://open.spotify.com/track/4NVHhia6yRB4RsRTlpzsz3
30/04/2020,10,Phantom,"Allen Mock",https://open.spotify.com/track/7x5D2lZ591PU7IOn9QZ7hv
30/04/2020,11,"New Dens",Mauton,https://open.spotify.com/track/3j5BO6DuCQLCHxHzWjOrDE
30/04/2020,12,Kansainvälinen,KOM-teatteri,https://open.spotify.com/track/2v5hmiFyiZpM5fSairingj
30/04/2020,13,"Anime Thighs","MC Virgins",https://open.spotify.com/track/3nWeDCCPMUM9KkYCwc3gy1
30/04/2020,14,Astronomia,"Tony Igy",https://open.spotify.com/track/6ulon8Un1tOwzQbAJGZYvi
30/04/2020,15,"Seppo Räty Berghainissa","Business City",https://open.spotify.com/track/2oJNp4TpFZ8aP1P4zvKjqk
30/04/2020,16,Čuđeh,Amoc,https://open.spotify.com/track/2WQHxfaaFjJWuY12rmicas
30/04/2020,17,Yoga,645AR,https://open.spotify.com/track/2DiybJZJGXyV1UYmngo3eq
30/04/2020,18,LMK,"Lil Xxel",https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX
30/04/2020,19,"Судно (Борис Рижий)","Molchat Doma",https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p
30/04/2020,20,"Vittumainen mies","Sepi Kumpulainen",https://open.spotify.com/track/7cqzghhsl5I7dZ5mn2vB44
30/04/2020,21,"Tuhansien Lärvien Maa","Petri Nygård",https://open.spotify.com/track/6fSIWSitgWxDUUY4WcaEpe
30/04/2020,22,"Toosie Slide",Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
30/04/2020,23,"Play Date","Melanie Martinez",https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
30/04/2020,24,"Pew Pew Pew","Auntie Hammy",https://open.spotify.com/track/4YpB6dVeCG1UTsk3MWbwKn
30/04/2020,25,"Naisten kaljailta","Eija Sinikka",https://open.spotify.com/track/1wCGctqepYgWEN0NescTj5
30/04/2020,26,"They Call Me Tiago (Her Name Is Margo)",Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs
30/04/2020,27,Savage,"Megan Thee Stallion",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
30/04/2020,28,"Genie in a Bottle",AZ2A,https://open.spotify.com/track/0VzpOBMkWkXKdwCmivTxhk
30/04/2020,29,"Bella ciao - HUGEL Remix","El Profesor",https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
30/04/2020,30,"Deep End Freestyle","Sleepy Hallow",https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
30/04/2020,31,Huomioo,Etta,https://open.spotify.com/track/73eg3tED19CScDtuqzxitt
30/04/2020,32,"Still Softish","Josh Richards",https://open.spotify.com/track/2twKCCzVkqTr7MKEbv3tcj
30/04/2020,33,"Aika Korjaa","Pohjoinen Uni",https://open.spotify.com/track/4m3Ig78uXn4WBaH66PHPD0
30/04/2020,34,"Boss Bitch","Doja Cat",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
30/04/2020,35,"Kenen joukoissa seisot","Kaisa Korhonen",https://open.spotify.com/track/5RqikwuNr3e8Hhi44TQbQn
30/04/2020,36,"Kenen joukoissa seisot",KOM-teatteri,https://open.spotify.com/track/7wWwL4QvPvTyu2iKyGJRGR
30/04/2020,37,"Rover (feat. DTG)",S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
30/04/2020,38,XS,"Rina Sawayama",https://open.spotify.com/track/3OK3uq0udXEDfEo7bvpNHW
30/04/2020,39,"The Dead Don't Dream","Verneri Pohjola",https://open.spotify.com/track/7dmSOv6lYq3NzFv3K6iyQ6
30/04/2020,40,"I'm Yer Dad",GRLwood,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
30/04/2020,41,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
30/04/2020,42,"Iskelmäprinssi laulaa",Komiat,https://open.spotify.com/track/7HWU2Jfa5pJXzyTNZbgUtn
30/04/2020,43,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
30/04/2020,44,"In My Bones","Ray Dalton",https://open.spotify.com/track/6yHVyMdC08djbP86mdkP3G
30/04/2020,45,"La Isla Bonita","Hr. Troels",https://open.spotify.com/track/3oJYe7NI7juu1HIGyyvwec
30/04/2020,46,"I Like Him","Princess Nokia",https://open.spotify.com/track/68UU9oaQtMDnh6PRlW842H
30/04/2020,47,"Break Shit",Jasiah,https://open.spotify.com/track/0Sd0kdgU6HrIclxYjuV99j
30/04/2020,48,"Looking To Love","Nick Talos",https://open.spotify.com/track/4FsYQpa38VDIUFdYqU0EYu
30/04/2020,49,"One More Night",Milos,https://open.spotify.com/track/11ZoqTPkTgngprODZuxgOv
30/04/2020,50,"Dance Monkey (8D Audio)","8D Tunes",https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
23/04/2020,1,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
23/04/2020,2,Joensuu,"joku iiris",https://open.spotify.com/track/2gXzRL5AAn0qE8XgeI1h0K
23/04/2020,3,"Astronomia 2K19 - Radio Edit","Stephan F",https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI
23/04/2020,4,"Neljän Seinän Valtias",Diskotimantti,https://open.spotify.com/track/2Xe0LukPZhpPDuuDD2KUBi
23/04/2020,5,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
23/04/2020,6,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
23/04/2020,7,"Penelope (feat. Clever)",william,https://open.spotify.com/track/4NVHhia6yRB4RsRTlpzsz3
23/04/2020,8,"New Dens",Mauton,https://open.spotify.com/track/3j5BO6DuCQLCHxHzWjOrDE
23/04/2020,9,"Seppo Räty Berghainissa","Business City",https://open.spotify.com/track/2oJNp4TpFZ8aP1P4zvKjqk
23/04/2020,10,"Uusi teknokratia","Oranssi Pazuzu",https://open.spotify.com/track/6UulTfWPb1t4DSnVJeK9zE
23/04/2020,11,"Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist","Manu Pilas",https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
23/04/2020,12,"Tämäkin vielä",Kamara,https://open.spotify.com/track/0sDXXV9evx54Ys5I4vro6d
23/04/2020,13,"They Call Me Tiago (Her Name Is Margo)",Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs
23/04/2020,14,"La Isla Bonita","Hr. Troels",https://open.spotify.com/track/3oJYe7NI7juu1HIGyyvwec
23/04/2020,15,"Anime Thighs","MC Virgins",https://open.spotify.com/track/3nWeDCCPMUM9KkYCwc3gy1
23/04/2020,16,PTSD,"G Herbo",https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
23/04/2020,17,Savage,"Megan Thee Stallion",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
23/04/2020,18,"I'm Yer Dad",GRLwood,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
23/04/2020,19,"Boss Bitch","Doja Cat",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
23/04/2020,20,"In My Bones","Ray Dalton",https://open.spotify.com/track/6yHVyMdC08djbP86mdkP3G
23/04/2020,21,"Vi borde ha stannat på Brändö","Vasas flora och fauna",https://open.spotify.com/track/4n4Ag5UwcfLUuY7StIBTzE
23/04/2020,22,"Break Shit",Jasiah,https://open.spotify.com/track/0Sd0kdgU6HrIclxYjuV99j
23/04/2020,23,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
23/04/2020,24,"Blueberry Faygo","Lil Mosey",https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
23/04/2020,25,"Dance Monkey (8D Audio)","8D Tunes",https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
23/04/2020,26,"Yks Miljoonast",JAVE,https://open.spotify.com/track/4xvxk2tOM4VnpTmtfIvxNW
23/04/2020,27,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
23/04/2020,28,"Addison Rae","The Kid LAROI",https://open.spotify.com/track/2ImaJZH7XqxrzbQZpYDmol
23/04/2020,29,Bando,ANNA,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
23/04/2020,30,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
23/04/2020,31,"Sweet Night",V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
23/04/2020,32,"Nysänkt bil",Femedia,https://open.spotify.com/track/29mqh2nQd6JTeKTvMSPyts
23/04/2020,33,"Parempi yksin - Recorded At Spotify Studios, Stockholm",Pyhimys,https://open.spotify.com/track/6C8yvrWVybDnGYZa5yHBHm
23/04/2020,34,"My Life Is Going On - From ""La casa de papel""","Cecilia Krull",https://open.spotify.com/track/3CzOmjnh76DCbAUybQ0K5H
23/04/2020,35,"Breaking Me",Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
23/04/2020,36,Coronavirus,iMarkkeyz,https://open.spotify.com/track/1QboqlLbKsUvQRohea6KaE
23/04/2020,37,LMK,"Lil Xxel",https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX
23/04/2020,38,"Genie in a Bottle",AZ2A,https://open.spotify.com/track/0VzpOBMkWkXKdwCmivTxhk
23/04/2020,39,"Mash It Up","Ben Tripp",https://open.spotify.com/track/6WBHj0uGSzPjtFwl5pVgyq
23/04/2020,40,"Thank You [Not So Bad]",VIZE,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
23/04/2020,41,Snake,"Lil Keed",https://open.spotify.com/track/3wdnX9UwfyXkNq0FJVhQQD
23/04/2020,42,"Break My Heart","Dua Lipa",https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
23/04/2020,43,"WHATS POPPIN","Jack Harlow",https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
23/04/2020,44,Kyntövuohi,"Turmion Kätilöt",https://open.spotify.com/track/2AkzCyZpltBBCqeUSaUcwj
23/04/2020,45,XS,"Rina Sawayama",https://open.spotify.com/track/3OK3uq0udXEDfEo7bvpNHW
23/04/2020,46,"Drop 'Em Out","Wheeler Walker Jr.",https://open.spotify.com/track/0imfNymwLWKyhLBlBZYg53
23/04/2020,47,Čuđeh,Amoc,https://open.spotify.com/track/2WQHxfaaFjJWuY12rmicas
23/04/2020,48,"Lights Out",Evilmane,https://open.spotify.com/track/0g8QZnq21NW49KHCXdXQKO
23/04/2020,49,Tivolit,BEHM,https://open.spotify.com/track/2utt674vADrUfuHtwWZ6hn
23/04/2020,50,Satusaaret,"Heikki Hakkarainen",https://open.spotify.com/track/7smsGXi4qMoJHvkyi8rnnt
16/04/2020,1,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
16/04/2020,2,Joensuu,"joku iiris",https://open.spotify.com/track/2gXzRL5AAn0qE8XgeI1h0K
16/04/2020,3,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
16/04/2020,4,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
16/04/2020,5,"Astronomia 2K19 - Radio Edit","Stephan F",https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI
16/04/2020,6,Coronavirus,iMarkkeyz,https://open.spotify.com/track/1QboqlLbKsUvQRohea6KaE
16/04/2020,7,"Penelope (feat. Clever)",william,https://open.spotify.com/track/4NVHhia6yRB4RsRTlpzsz3
16/04/2020,8,"Seppo Räty Berghainissa","Business City",https://open.spotify.com/track/2oJNp4TpFZ8aP1P4zvKjqk
16/04/2020,9,"Dave Don't Snore","The Duck of Mischief",https://open.spotify.com/track/009mNUxU3ikrkiSQKOH4Ij
16/04/2020,10,PTSD,"G Herbo",https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
16/04/2020,11,"Dance Monkey (8D Audio)","8D Tunes",https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
16/04/2020,12,"Sweet Night",V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
16/04/2020,13,Astronomia,"Tony Igy",https://open.spotify.com/track/6ulon8Un1tOwzQbAJGZYvi
16/04/2020,14,LMK,"Lil Xxel",https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX
16/04/2020,15,"I'm Yer Dad",GRLwood,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
16/04/2020,16,"Boss Bitch","Doja Cat",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
16/04/2020,17,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
16/04/2020,18,Phantom,"Allen Mock",https://open.spotify.com/track/7x5D2lZ591PU7IOn9QZ7hv
16/04/2020,19,Maailmanparantajat,"Medium Arvet",https://open.spotify.com/track/1b3DATo5mRKly6ndESqZVB
16/04/2020,20,"Nysänkt bil",Femedia,https://open.spotify.com/track/29mqh2nQd6JTeKTvMSPyts
16/04/2020,21,"They Call Me Tiago (Her Name Is Margo)",Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs
16/04/2020,22,"La Isla Bonita","Hr. Troels",https://open.spotify.com/track/3oJYe7NI7juu1HIGyyvwec
16/04/2020,23,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16/04/2020,24,"Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist","Manu Pilas",https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
16/04/2020,25,"Pummilla Tokioon","Avionin Prinssi",https://open.spotify.com/track/3O6iWhdGCbpLeiJfISk2eb
16/04/2020,26,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
16/04/2020,27,"Tänä Iltana",Huuma,https://open.spotify.com/track/35MMPsLE9dgFHzPkyCmmJs
16/04/2020,28,"Thank You [Not So Bad]",VIZE,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
16/04/2020,29,"Toss A Coin To Your Witcher (8D Audio)","8D Tunes",https://open.spotify.com/track/2jqk177j1f0dijjh5kE1Dc
16/04/2020,30,"Lights Out",Evilmane,https://open.spotify.com/track/0g8QZnq21NW49KHCXdXQKO
16/04/2020,31,"Blueberry Faygo","Lil Mosey",https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
16/04/2020,32,Tivolit,BEHM,https://open.spotify.com/track/2utt674vADrUfuHtwWZ6hn
16/04/2020,33,"In Your Eyes","The Weeknd",https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
16/04/2020,34,Savage,"Megan Thee Stallion",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
16/04/2020,35,"Breaking Me",Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
16/04/2020,36,"Rullaan mestoille",Ironface,https://open.spotify.com/track/5yiUscLhK2xN7oWP9HfMtC
16/04/2020,37,"Bach, J.S.: Matthäuspassion, BWV 244, Part 1: No. 20 ""Ich will bei meinem Jesu wachen"" (Tenor, Chorus 2)","Johann Sebastian Bach",https://open.spotify.com/track/3Y390YUSqbXbttrsLXVgIc
16/04/2020,38,Bando,ANNA,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
16/04/2020,39,"I'm On Fire",ConKi,https://open.spotify.com/track/3usLNFntnS2UPB0WqKtz4l
16/04/2020,40,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
16/04/2020,41,"Anime Thighs","MC Virgins",https://open.spotify.com/track/3nWeDCCPMUM9KkYCwc3gy1
16/04/2020,42,"Funky Town","Baby Land",https://open.spotify.com/track/1MM1MFBgDRQ2jdu6h4SboQ
16/04/2020,43,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16/04/2020,44,Falling,Fets,https://open.spotify.com/track/2IX9rTOZFc4OgPph0LuubR
16/04/2020,45,"(i hope you) miss me","Joseph Black",https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd
16/04/2020,46,Kuplassa,Jii,https://open.spotify.com/track/5Kj7Q1O8LIYKHzQAg9ygSh
16/04/2020,47,Perhe,Mtv3,https://open.spotify.com/track/7m0RNEHrWBMzyO2UolGugi
16/04/2020,48,"E (Ventex)",Albatraoz,https://open.spotify.com/track/0nZPJ83AFwWPNSMrS2Jr5J
16/04/2020,49,Surrender,"Natalie Taylor",https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
16/04/2020,50,"My Life Is Going On - From ""La casa de papel""","Cecilia Krull",https://open.spotify.com/track/3CzOmjnh76DCbAUybQ0K5H
09/04/2020,1,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
09/04/2020,2,"Kaljaa ainiaan",Kaytanhousuja,https://open.spotify.com/track/6ZHde45Ho1WwzyQnKYOVOr
09/04/2020,3,"Seppo Räty Berghainissa","Business City",https://open.spotify.com/track/2oJNp4TpFZ8aP1P4zvKjqk
09/04/2020,4,Coronavirus,iMarkkeyz,https://open.spotify.com/track/1QboqlLbKsUvQRohea6KaE
09/04/2020,5,"Dance Monkey (8D Audio)","8D Tunes",https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
09/04/2020,6,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
09/04/2020,7,"Think About Things","Daði Freyr",https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
09/04/2020,8,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
09/04/2020,9,Maailmanparantajat,"Medium Arvet",https://open.spotify.com/track/1b3DATo5mRKly6ndESqZVB
09/04/2020,10,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
09/04/2020,11,"Penelope (feat. Clever)",william,https://open.spotify.com/track/4NVHhia6yRB4RsRTlpzsz3
09/04/2020,12,"Boss Bitch","Doja Cat",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
09/04/2020,13,Bando,ANNA,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
09/04/2020,14,"Corona Virus","LIL NIX",https://open.spotify.com/track/4IpS0bzPhYDOGqenvA1Txm
09/04/2020,15,"Toss A Coin To Your Witcher (8D Audio)","8D Tunes",https://open.spotify.com/track/2jqk177j1f0dijjh5kE1Dc
09/04/2020,16,Perhe,Mtv3,https://open.spotify.com/track/7m0RNEHrWBMzyO2UolGugi
09/04/2020,17,"They Call Me Tiago (Her Name Is Margo)",Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs
09/04/2020,18,PTSD,"G Herbo",https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
09/04/2020,19,Tivolit,BEHM,https://open.spotify.com/track/2utt674vADrUfuHtwWZ6hn
09/04/2020,20,"Blueberry Faygo","Lil Mosey",https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
09/04/2020,21,Phantom,"Allen Mock",https://open.spotify.com/track/7x5D2lZ591PU7IOn9QZ7hv
09/04/2020,22,Astronomia,"Tony Igy",https://open.spotify.com/track/6ulon8Un1tOwzQbAJGZYvi
09/04/2020,23,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
09/04/2020,24,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
09/04/2020,25,WANNABE,ITZY,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
09/04/2020,26,Savage,"Megan Thee Stallion",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
09/04/2020,27,"Es wird viel passiern","Pitt Henrich",https://open.spotify.com/track/1AA4QKILx4QnlbNUaIx0b8
09/04/2020,28,"Astronomia 2K19 - Radio Edit","Stephan F",https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI
09/04/2020,29,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
09/04/2020,30,Kokonaan,"Le Fvbelos",https://open.spotify.com/track/5LAh3ij3AWheivzQkr1yso
09/04/2020,31,Comatose,JADN,https://open.spotify.com/track/1FIv5SzIBWmCF5Xmt8N6BD
09/04/2020,32,"I'm On Fire",ConKi,https://open.spotify.com/track/3usLNFntnS2UPB0WqKtz4l
09/04/2020,33,"Sweet Night",V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
09/04/2020,34,"I'm Yer Dad",GRLwood,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
09/04/2020,35,"Funky Town","Baby Land",https://open.spotify.com/track/1MM1MFBgDRQ2jdu6h4SboQ
09/04/2020,36,Havanna,Oona,https://open.spotify.com/track/2AEZFkRBKGfXJyKJpYdJOC
09/04/2020,37,"Kännissä On Kiva Olla - Discoversion","Sepi Kumpulainen",https://open.spotify.com/track/79KS3EIPw8jvYUqjnOg4nw
09/04/2020,38,"Breaking Me",Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
09/04/2020,39,"Poika Pieni",Mängi,https://open.spotify.com/track/70zfHDRyxGnGMhd1UnmEkP
09/04/2020,40,"Sunday Best",Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
09/04/2020,41,"La Isla Bonita","Hr. Troels",https://open.spotify.com/track/3oJYe7NI7juu1HIGyyvwec
09/04/2020,42,"Kings & Queens","Ava Max",https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
09/04/2020,43,"Pummilla Tokioon","Avionin Prinssi",https://open.spotify.com/track/3O6iWhdGCbpLeiJfISk2eb
09/04/2020,44,"WHATS POPPIN","Jack Harlow",https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
09/04/2020,45,"3 Vets","The Future Kingz",https://open.spotify.com/track/6t3sBdc5SbMlk5AyGvMei2
09/04/2020,46,"Nysänkt bil",Femedia,https://open.spotify.com/track/29mqh2nQd6JTeKTvMSPyts
09/04/2020,47,Leskenlehti,Komiat,https://open.spotify.com/track/4C6smsR1uBhm9V18IYb6qC
09/04/2020,48,"Thank You [Not So Bad]",VIZE,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
09/04/2020,49,"Camel Dancefloor",Igorrr,https://open.spotify.com/track/6QN0mXlZOwfQoFs5yu55Pg
09/04/2020,50,Haarniska,IKE,https://open.spotify.com/track/5Up9Q9dGTsevsPSpYB4Ke5
02/04/2020,1,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
02/04/2020,2,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
