Position,Track_Name,Artist,URL
36,"Hola - Remix",Dalex,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
37,"Impaciente - Remix","Chencho Corleone",https://open.spotify.com/track/0XtFQVI5WtK02YKo1sXcRi
38,"Say So","Doja Cat",https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
39,"En Tus Planes","David Bisbal",https://open.spotify.com/track/5fmXWEFh8vMXzKTHN9ezKV
40,Blanco,"J Balvin",https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
41,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX","DJ Snake",https://open.spotify.com/track/5QXQy0f2q8wJNpPwJtjifx
42,Suicidal,"YNW Melly",https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
43,Infeliz,Arcangel,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
44,"El Fin del Mundo","La La Love You",https://open.spotify.com/track/5SeYlZyKVENMOxiSPQkKyw
45,"RITMO (Bad Boys For Life)","Black Eyed Peas",https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
46,"Alocao (With Bad Gyal)","Omar Montes",https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
47,"La Canción del Pensador","Ciudad Jara",https://open.spotify.com/track/6Fy4Wt2S1edN002zerXhlQ
48,BOOM,"X Ambassadors",https://open.spotify.com/track/3V9cM3nCH2G66afoDi0snu
49,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo",https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
50,"Dispara Lentamente","Manuel Carrasco",https://open.spotify.com/track/7H7aKN52utTwhnM8LwDCOM
1,Tusa,"KAROL G",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"Me Gusta",Shakira,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
3,"Malibú con Piña","Funzo & Baby Loud",https://open.spotify.com/track/4T7SpjqFNSpfdAsN66DkiE
4,"De Ti Me Olvido","Love Yi",https://open.spotify.com/track/3FkmSUR7gcQHz1PhJW52Zy
5,"Quédate conmigo",Pole.,https://open.spotify.com/track/3T1egHTtRtYoal4SPUJAAe
6,BOOM,"X Ambassadors",https://open.spotify.com/track/3V9cM3nCH2G66afoDi0snu
7,"C90 (Remix)","John C",https://open.spotify.com/track/2b6i9zx3ULzKrNWmyP0ePD
8,Morado,"J Balvin",https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
9,"The Box","Roddy Ricch",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
10,"Prendio (Remix)",Rvfv,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
11,"No Te Esperaba",MANTRA,https://open.spotify.com/track/5BkY7Nhl984mR1wt0gdfTB
